0	0.00000000000000000	0.00000000000000000
1	2000.00000000000000000	0.00000000000000000
2	4000.00000000000000000	0.00000000000000000
3	6000.00000000000000000	0.00000000000000000
4	8000.00000000000000000	0.00000000000000000
5	9976.13536100000055740	0.00039100000000000
6	11820.53961700000036217	0.00292000000000000
7	13431.39392600000064704	0.00919400000000000
8	14736.35690900000008696	0.02031900000000000
9	15689.20745800000076997	0.03697500000000000
10	16266.61050000000068394	0.05948800000000000
11	16465.00573399999848334	0.08789500000000000
12	16297.61933200000021316	0.12200400000000000
13	15791.59860400000070513	0.16144200000000000
14	14985.26963000000068860	0.20570300000000000
15	13925.51785799999925075	0.25418900000000000
16	12665.29166199999963283	0.30623499999999998
17	11261.22887799999989511	0.36114499999999999
18	9771.40629000000080850	0.41820200000000002
19	8253.21209599999929196	0.47668800000000000
20	6761.34132599999975355	0.53588700000000000
21	5345.91424000000006345	0.59508399999999995
22	4050.71767799999997806	0.65356499999999995
23	2911.56938499999978376	0.71059399999999995
24	1954.80529599999999846	0.76540500000000000
25	1195.88979100000005928	0.81716699999999998
26	638.14891099999999824	0.86495599999999995
27	271.62654500000002145	0.90771599999999997
28	72.06357699999999511	0.94421299999999997
29	0.00000000000000000	0.97298499999999999
30	0.00000000000000000	0.99228099999999997
31	0.00000000000000000	1.00000000000000000
